"customer_id","first_name","last_name","birth_date","marital_status","gender","email_address","annual_income","education_level","occupation","home_owner"
GM-144551,Elizabeth,Ruiz,1960-01-12,S,F,elizabeth5@hotmail.com,80000,Bachelors,Professional,Y
GM-14455120,Jackson,Ross,1976-05-09,M,M,jackson22@hotmail.com,80000,Graduate Degree,Professional,N
GM-14455139,Ann,Gomez,1970-04-03,S,F,ann25@hotmail.com,40000,Bachelors,Professional,N
GM-144551402,Clayton,Baker,1998-07-20,M,M,clayton8@hotmail.com,50000,Bachelors,Management,Y
GM-144551406,Katherine,Simmons,1988-04-03,S,F,katherine98@hotmail.com,40000,Partial College,Professional,Y
GM-1445527,Cole,Gomez,1996-06-28,S,M,cole23@hotmail.com,70000,Partial High School,Skilled Manual,Y
GM-1445531,Angela,Robinson,1969-06-15,M,F,angela40@hotmail.com,100000,Partial College,Professional,Y
GM-1445545,Wyatt,Blue,1996-03-25,M,M,wyatt38@hotmail.com,30000,Bachelors,Skilled Manual,Y
GM-1445558,Priscilla,Yang,1969-09-14,M,F,priscilla5@hotmail.com,10000,Partial College,Manual,Y
GM-1445592,Blake,Jackson,1993-01-25,S,M,blake19@hotmail.com,90000,Bachelors,Management,Y
GM-1445598,Paige,Lal,1981-06-07,S,F,paige42@hotmail.com,10000,Bachelors,Manual,Y
GM-14500101,Roger,Vazquez,1980-03-05,M,M,roger30@hotmail.com,30000,Bachelors,Skilled Manual,Y
GM-14500130,Roy,Kapoor,1986-10-13,M,M,roy37@hotmail.com,100000,Bachelors,Management,Y
GM-145001402,Charles,Washington,1996-02-24,M,M,charles55@hotmail.com,50000,High School,Skilled Manual,Y
GM-145001404,Diane,Arthur,1970-01-26,M,F,diane11@hotmail.com,70000,High School,Professional,Y
GM-145001406,Shannon,Xu,1968-10-07,M,F,shannon20@hotmail.com,70000,Partial College,Skilled Manual,Y
GM-145001408,Carol,Peterson,1994-01-19,M,F,carol7@hotmail.com,70000,Partial College,Professional,Y
GM-14500144,Christian,Morgan,1993-01-05,S,M,christian4@hotmail.com,30000,High School,Clerical,N
GM-1450018,Raymond,Martinez,1964-02-27,S,M,raymond1@hotmail.com,30000,High School,Manual,Y
GM-1450027,Manuel,Pal,1966-12-21,S,M,manuel6@hotmail.com,10000,Partial High School,Manual,N
GM-1450039,Megan,Ramirez,1985-07-28,S,F,megan37@hotmail.com,50000,Bachelors,Skilled Manual,N
GM-1450044,Eduardo,Mitchell,1980-05-09,M,M,eduardo56@hotmail.com,60000,Bachelors,Professional,N
GM-1450045,Diana,Xie,1962-01-16,M,F,diana9@hotmail.com,40000,Bachelors,Clerical,Y
GM-1450082,Kevin,Coleman,1980-04-08,S,M,kevin30@hotmail.com,80000,Bachelors,Professional,Y
GM-1450093,Faith,Sanchez,1972-05-13,M,F,faith6@hotmail.com,50000,Bachelors,Skilled Manual,Y
GM-1450098,Alexandra,Yang,1985-03-15,S,F,alexandra26@hotmail.com,60000,Graduate Degree,Professional,Y
GM-14680102,Seth,Zheng,1961-11-23,S,M,seth39@hotmail.com,30000,Partial College,Clerical,N
GM-14680124,Miguel,Hu,1967-01-14,M,M,miguel26@hotmail.com,60000,Partial College,Skilled Manual,Y
GM-146801404,Alberto,Robinson,1981-05-17,M,M,alberto13@hotmail.com,90000,Partial College,Professional,Y
GM-146801406,Julia,Dominguez,1960-11-28,M,F,julia8@hotmail.com,90000,Partial College,Professional,Y
GM-1468018,Yolanda,Suarez,1997-09-24,M,F,yolanda9@hotmail.com,110000,Partial High School,Professional,Y
GM-1468027,Kristy,Zeng,1963-12-06,M,F,kristy12@hotmail.com,60000,Bachelors,Professional,Y
GM-1468045,Mayra,Dominguez,1960-06-28,M,F,mayra0@hotmail.com,90000,Bachelors,Professional,N
GM-1468054,Gilbert,Gutierrez,1979-05-02,M,M,gilbert3@hotmail.com,130000,Partial High School,Professional,Y
GM-1468059,Mary,Jackson,1964-02-28,S,F,mary20@hotmail.com,70000,High School,Professional,Y
GM-146807,Hailey,Ramirez,1972-10-14,S,F,hailey45@hotmail.com,60000,Graduate Degree,Professional,N
GM-1468082,Kevin,Morris,1963-06-07,S,M,kevin26@hotmail.com,50000,Bachelors,Skilled Manual,Y
GM-1468091,Diana,Hernandez,1973-07-23,M,F,diana17@hotmail.com,20000,Partial College,Manual,Y
GM-1468093,Robert,Coleman,1965-05-04,S,M,robert43@hotmail.com,60000,Partial College,Professional,Y
GM-14695102,Angela,Russell,1984-08-04,M,F,angela27@hotmail.com,70000,Graduate Degree,Skilled Manual,Y
GM-14695139,Bailey,Rubio,1965-01-20,M,F,bailey40@hotmail.com,30000,Partial College,Clerical,Y
GM-146951404,Bruce,Ye,1982-11-25,S,M,bruce3@hotmail.com,20000,Partial High School,Manual,N
GM-146951408,James,Peterson,1972-02-18,S,M,james90@hotmail.com,50000,Graduate Degree,Management,Y
GM-14695143,Eddie,Serrano,1983-01-19,M,M,eddie4@hotmail.com,10000,Partial College,Manual,Y
GM-1469527,Sydney,Zhang,2000-06-04,S,F,sydney70@hotmail.com,80000,Partial College,Professional,Y
GM-1469531,Eric,Hall,1984-02-03,M,M,eric60@hotmail.com,100000,Graduate Degree,Management,Y
GM-1469539,Samuel,Gonzales,1992-09-23,S,M,samuel25@hotmail.com,40000,High School,Skilled Manual,Y
GM-1469545,Maurice,Coleman,1991-09-16,S,M,maurice3@hotmail.com,60000,Bachelors,Management,Y
GM-1469548,Brad,Raman,1967-03-04,M,M,brad17@hotmail.com,10000,Partial College,Manual,Y
GM-146955,Anna,Stewart,1980-04-04,S,,anna46@hotmail.com,70000,Partial College,Professional,Y
GM-1469558,Haley,Smith-Bates,1992-07-16,M,F,haley58@hotmail.com,30000,High School,Manual,Y
GM-146957,Jose,Diaz,1980-04-28,M,M,jose42@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
GM-4440110,Kelvin,She,1978-11-12,S,M,kelvin22@hotmail.com,70000,Partial College,Professional,N
GM-4440137,Christina,Shan,1989-06-26,M,F,christina21@hotmail.com,100000,Partial College,Professional,Y
GM-444022,Morgan,Powell,1966-06-17,S,F,morgan52@hotmail.com,30000,High School,Skilled Manual,Y
GM-444038,Meghan,Yuan,1991-12-26,M,F,meghan14@hotmail.com,30000,Graduate Degree,Clerical,Y
GM-444086,Jonathan,King,1968-07-17,M,M,jonathan13@hotmail.com,40000,Partial College,Clerical,Y
GM-44409,Adam,Scott,1970-04-06,M,M,adam47@hotmail.com,70000,Graduate Degree,Management,N
GM-444095,Amanda,Thompson,1983-08-16,M,F,amanda57@hotmail.com,60000,Partial College,Professional,Y
GM-4455116,George,Sharma,1987-01-18,M,M,george17@hotmail.com,80000,Partial College,Professional,Y
GM-4455134,Devin,Griffin,1960-05-03,M,M,devin25@hotmail.com,60000,Partial College,Professional,Y
GM-445586,Lawrence,Subram,1984-02-22,S,M,lawrence2@hotmail.com,30000,High School,Manual,N
GM-4500111,Ryan,Long,1994-02-13,S,M,ryan53@hotmail.com,60000,Graduate Degree,Professional,Y
GM-45004,Jason,Hughes,1987-04-11,S,M,jason46@hotmail.com,40000,High School,Skilled Manual,Y
GM-450061,Kelli,Moore,1983-11-06,S,F,kelli6@hotmail.com,30000,Partial High School,Skilled Manual,Y
GM-45008,Taylor,Morris,1960-03-26,M,F,taylor35@hotmail.com,80000,Bachelors,Management,Y
GM-4680110,Lance,Ward,1975-11-22,S,M,lance16@hotmail.com,60000,Partial College,Professional,N
GM-4680133,Jenny,Kapoor,1996-01-28,M,F,jenny2@hotmail.com,120000,Partial High School,Professional,N
GM-4680134,Donna,Russell,1998-07-25,M,F,donna5@hotmail.com,40000,High School,Skilled Manual,Y
GM-468061,Jesse,Ruiz,1995-06-08,M,M,jesse26@hotmail.com,40000,High School,Skilled Manual,Y
GM-468070,Miguel,Hall,1983-11-17,S,M,miguel58@hotmail.com,40000,Partial High School,Clerical,N
GM-46809,Julie,She,1961-07-05,M,F,julie19@hotmail.com,20000,Graduate Degree,Manual,Y
GM-4695107,Briana,Bailey,1965-12-05,S,F,briana4@hotmail.com,100000,Graduate Degree,Management,N
GM-4695110,Sheena,Lal,1977-06-15,S,F,sheena7@hotmail.com,20000,High School,Skilled Manual,N
GM-4695134,Marvin,Sanders,1977-02-20,M,M,marvin22@hotmail.com,70000,Partial High School,Skilled Manual,Y
GM-469538,Destiny,Hill,1960-08-25,S,F,destiny3@hotmail.com,80000,Partial College,Skilled Manual,Y
GM-469561,Luis,Hernandez,1991-09-09,M,M,luis36@hotmail.com,50000,Graduate Degree,Management,N
GM-469579,Kristin,Prasad,1991-01-08,M,F,kristin2@hotmail.com,80000,Bachelors,Professional,N
GM-469586,Taylor,Davis,1968-07-20,M,F,taylor23@hotmail.com,30000,High School,Clerical,N
GP-14740120,Lydia,Collins,1973-12-02,M,F,lydia3@hotmail.com,40000,Bachelors,Skilled Manual,Y
GP-14740139,Gabriella,Evans,1989-08-11,M,F,gabriella25@hotmail.com,40000,Bachelors,Skilled Manual,N
GP-147401406,Marshall,Garcia,1968-08-21,S,M,marshall18@hotmail.com,40000,Bachelors,Management,N
GP-1474018,Walter,Sanz,1999-10-17,S,M,walter6@hotmail.com,10000,Partial College,Manual,N
GP-1474031,Evan,Brooks,1995-06-21,M,M,evan13@hotmail.com,50000,Graduate Degree,Skilled Manual,N
GP-1474036,Juan,Martinez,1977-12-27,M,M,juan29@hotmail.com,30000,Bachelors,Clerical,Y
GP-1474045,Madison,Cox,1999-06-12,S,F,madison0@hotmail.com,90000,High School,Professional,N
GP-1474058,Melanie,Cox,1973-04-15,S,F,melanie12@hotmail.com,60000,Graduate Degree,Professional,Y
GP-1474064,Evelyn,Rubio,1988-01-24,M,F,evelyn13@hotmail.com,40000,Graduate Degree,Clerical,Y
GP-1474082,Elizabeth,Gonzalez,1969-11-24,M,F,elizabeth16@hotmail.com,70000,Graduate Degree,Professional,Y
GP-1474092,Hunter,Wang,1989-02-14,S,M,hunter58@hotmail.com,130000,Bachelors,Management,N
GP-1474093,Toni,Vance,1969-09-03,M,F,toni12@hotmail.com,100000,Bachelors,Management,N
GP-1474097,Marcus,Powell,1971-01-20,S,M,marcus87@hotmail.com,150000,Bachelors,Management,Y
GP-1474099,Eugene,Phillips,1995-12-14,S,M,eugene11@hotmail.com,20000,Partial College,Manual,N
GP-4740110,Brent,Pal,1994-03-05,S,M,brent11@hotmail.com,40000,Partial College,Clerical,Y
GP-4740111,Frederick,Garcia,1985-02-23,M,M,frederick17@hotmail.com,70000,Graduate Degree,Professional,Y
GP-4740134,Julia,Moore,1968-11-20,S,F,julia18@hotmail.com,40000,High School,Professional,N
GP-474075,Lucas,Long,1985-09-27,S,M,lucas3@hotmail.com,60000,Graduate Degree,Professional,N
GP-474079,Gloria,Lopez,1976-08-19,S,F,gloria8@hotmail.com,120000,Partial High School,Professional,Y
GP-474086,Marshall,Xu,1982-04-25,M,M,marshall25@hotmail.com,40000,Graduate Degree,Clerical,Y
GP-474089,Carolyn,Hernandez,2000-11-13,S,F,carolyn19@hotmail.com,20000,Partial College,Manual,N
GR-14560124,Sierra,Alexander,1987-11-16,S,F,sierra13@hotmail.com,40000,High School,Skilled Manual,Y
GR-145601404,Lauren,Alexander,1990-02-20,S,F,lauren29@hotmail.com,120000,Partial College,Professional,N
GR-145601406,Alyssa,Hayes,1963-07-26,M,F,alyssa33@hotmail.com,70000,Partial High School,Skilled Manual,Y
GR-1456027,Blake,Peterson,1990-06-16,S,M,blake38@hotmail.com,30000,Graduate Degree,Skilled Manual,Y
GR-1456031,Emmanuel,Andersen,1960-04-04,M,M,emmanuel3@hotmail.com,130000,Partial College,Professional,Y
GR-1456045,Mackenzie,Chande,1992-02-01,S,F,mackenzie21@hotmail.com,70000,Bachelors,Professional,Y
GR-1456048,Preston,Martinez,1970-12-03,S,M,preston9@hotmail.com,20000,Partial College,Manual,N
GR-1456054,Spencer,Torres,1993-07-08,M,M,spencer19@hotmail.com,90000,High School,Professional,N
GR-1456055,Miguel,Sanchez,1960-08-23,M,M,miguel63@hotmail.com,30000,High School,Skilled Manual,Y
GR-1456058,Ricardo,Srini,1985-05-20,M,M,ricardo8@hotmail.com,30000,Bachelors,Clerical,Y
GR-1456059,Misty,Zhang,1961-11-22,M,F,misty14@hotmail.com,90000,Partial College,Professional,Y
GR-1456064,Ebony,Anand,1993-08-12,M,F,ebony12@hotmail.com,40000,Bachelors,Skilled Manual,Y
GR-1456066,Gloria,Cai,1994-01-23,M,F,gloria22@hotmail.com,80000,Graduate Degree,Management,Y
GR-145607,Chase,Richardson,1988-05-21,S,M,chase5@hotmail.com,60000,Bachelors,Skilled Manual,N
GR-1456082,Douglas,Lu,1984-07-04,M,M,douglas22@hotmail.com,20000,Partial High School,Manual,N
GR-1456088,Roger,Chandra,1989-02-01,S,M,roger31@hotmail.com,30000,Partial College,Clerical,N
GR-1456096,Chelsea,Coleman,1971-01-09,M,F,chelsea22@hotmail.com,110000,Partial College,Professional,Y
GR-1456097,Philip,Romero,1996-02-24,M,M,philip9@hotmail.com,80000,High School,Skilled Manual,N
GR-4560133,Kristine,Nara,1975-02-18,S,F,kristine3@hotmail.com,80000,Bachelors,Professional,N
GR-4560134,Diane,Shan,1976-07-16,M,F,diane26@hotmail.com,70000,Graduate Degree,Professional,Y
GR-4560147,Lori,Perry,1969-06-21,M,F,lori11@hotmail.com,20000,Partial High School,Manual,Y
GR-456060,Dalton,Thompson,1969-02-14,M,M,dalton39@hotmail.com,30000,High School,Skilled Manual,Y
GR-456072,Jonathan,Jones,1960-12-28,M,M,jonathan64@hotmail.com,60000,Partial College,Skilled Manual,N
GR-456095,Warren,Zhou,1991-12-22,M,M,warren36@hotmail.com,150000,High School,Professional,Y
GT-14635118,Yolanda,Ashe,1993-09-18,S,F,yolanda11@hotmail.com,30000,Partial College,Clerical,N
GT-14635120,Kelli,Liang,1990-04-01,S,F,kelli29@hotmail.com,30000,Partial College,Clerical,Y
GT-14635124,Cedric,Shan,1975-02-24,M,M,cedric11@hotmail.com,40000,Partial College,Skilled Manual,N
GT-14635139,Rodney,Hernandez,1964-10-24,M,M,rodney4@hotmail.com,30000,Graduate Degree,Clerical,Y
GT-146351406,Sebastian,Carter,1971-07-23,M,M,sebastian11@hotmail.com,50000,Graduate Degree,Management,Y
GT-146351408,Pamela,Foster,1987-05-09,S,F,pamela20@hotmail.com,100000,Partial High School,Professional,Y
GT-1463531,Sara,Rodriguez,1992-10-21,S,F,sara13@hotmail.com,80000,Bachelors,Skilled Manual,Y
GT-1463545,Chloe,Gray,1985-07-21,M,F,chloe26@hotmail.com,120000,Graduate Degree,Management,N
GT-1463548,Dalton,Ramirez,1988-09-14,M,M,dalton34@hotmail.com,30000,High School,Skilled Manual,Y
GT-1463555,Alexandria,Robinson,1981-06-19,M,F,alexandria15@hotmail.com,60000,Partial College,Skilled Manual,Y
GT-1463558,Douglas,She,1973-10-13,S,,douglas6@hotmail.com,20000,Partial College,Manual,Y
GT-1463559,Abigail,Kelly,1977-04-21,M,F,abigail59@hotmail.com,80000,Partial College,Professional,N
GT-1463564,Jacqueline,Butler,1988-06-18,M,F,jacqueline35@hotmail.com,30000,Bachelors,Clerical,Y
GT-146357,Erika,Harris,1969-10-10,M,F,erika0@hotmail.com,90000,Partial High School,Skilled Manual,N
GT-1463582,Kristopher,Young,1986-04-14,M,M,kristopher4@hotmail.com,20000,Partial High School,Clerical,Y
GT-1463597,Jessica,Sanders,1988-03-07,S,F,jessica8@hotmail.com,90000,Partial College,Professional,Y
GT-1463598,Melanie,Bell,1982-09-08,S,F,melanie23@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
GT-14710118,Jordyn,Bryant,1986-02-05,S,F,jordyn3@hotmail.com,40000,Partial College,Clerical,Y
GT-14710120,Richard,Srini,1993-03-03,S,M,richard16@hotmail.com,10000,Partial College,Manual,N
GT-14710125,Ethan,Peterson,1963-11-22,M,M,ethan32@hotmail.com,50000,High School,Professional,N
GT-14710139,Mitchell,Yuan,1991-07-11,M,M,mitchell17@hotmail.com,20000,Graduate Degree,Clerical,N
GT-147101402,Luis,Campbell,1987-02-01,M,M,luis15@hotmail.com,70000,Graduate Degree,Professional,Y
GT-147101404,Isabella,Harris,1996-04-12,S,F,isabella51@hotmail.com,60000,Graduate Degree,Professional,Y
GT-147101406,Jesse,Goel,2000-09-16,S,M,jesse46@hotmail.com,70000,Bachelors,Professional,Y
GT-1471031,Ricardo,Yang,1960-08-07,M,M,ricardo11@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
GT-1471039,Julia,Thompson,1980-08-19,S,F,julia43@hotmail.com,70000,Graduate Degree,Management,Y
GT-1471048,Katrina,Holt,1969-04-08,M,F,katrina20@hotmail.com,10000,High School,Manual,Y
GT-1471055,Tamara,Flores,1973-12-20,S,F,tamara37@hotmail.com,50000,Graduate Degree,Management,Y
GT-1471058,Lawrence,Blanco,1995-03-01,S,M,lawrence1@hotmail.com,40000,Partial College,Clerical,Y
GT-147107,Kari,Chander,1969-12-16,S,F,kari3@hotmail.com,70000,Bachelors,Professional,N
GT-1471082,Marie,Raji,1989-01-20,S,F,marie45@hotmail.com,80000,Bachelors,Professional,Y
GT-1471092,David,Thomas,1976-08-17,M,M,david49@hotmail.com,130000,Bachelors,Management,Y
GT-1471098,Antonio,Mitchell,1981-03-21,M,M,antonio17@hotmail.com,80000,Graduate Degree,Professional,Y
GT-14755139,Lee,Kennedy,1989-04-03,M,M,lee3@hotmail.com,30000,Partial College,Clerical,Y
GT-147551402,Melanie,Lee,1992-11-18,S,F,melanie6@hotmail.com,30000,High School,Professional,Y
GT-147551404,Barry,Suri,1986-03-20,S,M,barry3@hotmail.com,20000,Partial High School,Manual,N
GT-14755144,Julian,Diaz,1971-05-22,S,M,julian19@hotmail.com,30000,High School,Clerical,N
GT-1475518,Robert,Moreno,1980-09-21,M,M,robert54@hotmail.com,80000,Graduate Degree,Professional,Y
GT-1475527,Caroline,Rogers,1992-08-23,S,F,caroline16@hotmail.com,80000,Bachelors,Skilled Manual,Y
GT-1475536,Jorge,Romero,1972-05-20,M,M,jorge14@hotmail.com,20000,High School,Manual,N
GT-1475545,Samuel,Ross,1976-02-14,S,M,samuel2@hotmail.com,130000,Bachelors,Management,N
GT-1475548,Dawn,Serrano,1997-11-12,S,F,dawn37@hotmail.com,10000,Partial High School,Manual,N
GT-1475558,Courtney,Robinson,1970-05-03,S,F,courtney20@hotmail.com,70000,Bachelors,Skilled Manual,Y
GT-1475564,Candice,Patel,1989-03-16,M,F,candice9@hotmail.com,30000,Bachelors,Clerical,Y
GT-147557,Janelle,Ruiz,1964-04-22,S,F,janelle2@hotmail.com,30000,Partial College,Clerical,Y
GT-1475582,Joseph,Jones,1961-02-15,M,M,joseph22@hotmail.com,80000,Graduate Degree,Skilled Manual,Y
GT-1475591,Troy,Gomez,2000-07-07,M,M,troy13@hotmail.com,70000,Graduate Degree,Professional,Y
GT-1475592,Kristina,Rodriguez,1986-05-15,M,F,kristina18@hotmail.com,80000,Graduate Degree,Management,Y
GT-1475593,Cameron,Ramirez,2000-03-08,M,M,cameron47@hotmail.com,60000,Partial College,Professional,Y
GT-4635107,Bryant,Torres,1985-11-03,S,M,bryant1@hotmail.com,90000,Bachelors,Professional,Y
GT-4635116,Ronald,Adams,1960-09-26,M,M,ronald20@hotmail.com,30000,High School,Professional,N
GT-4635122,Keith,Luo,1971-09-28,M,M,keith19@hotmail.com,20000,Bachelors,Clerical,Y
GT-463568,Mathew,Deng,1987-02-15,M,M,mathew6@hotmail.com,10000,Partial High School,Clerical,Y
GT-463573,Tony,Liu,1991-07-10,S,M,tony10@hotmail.com,80000,High School,Skilled Manual,Y
GT-463574,Sara,Mehta,1990-12-11,S,F,sara8@hotmail.com,30000,High School,Professional,N
GT-463586,Drew,Tang,1988-09-09,M,M,drew5@hotmail.com,30000,Graduate Degree,Clerical,Y
GT-4710108,Marvin,Hernandez,1991-01-15,M,M,marvin4@hotmail.com,20000,High School,Skilled Manual,Y
GT-471017,Logan,Jimenez,1990-07-13,S,M,logan36@hotmail.com,10000,Partial High School,Manual,Y
GT-471094,Thomas,Rivera,1973-09-03,M,M,thomas77@hotmail.com,70000,Graduate Degree,Skilled Manual,N
GT-471095,Joan,Kumar,1988-12-05,S,F,joan8@hotmail.com,20000,Partial High School,Manual,N
GT-4755117,Kyle,Griffin,1998-03-04,M,M,kyle47@hotmail.com,70000,Partial College,Professional,Y
GT-4755134,Kendra,Hu,1986-04-06,S,F,kendra17@hotmail.com,80000,Bachelors,Professional,Y
GT-4755137,Janet,Howard,1967-10-27,S,F,janet19@hotmail.com,90000,High School,Professional,Y
GT-475523,Robert,Stewart,1998-09-20,M,M,robert36@hotmail.com,60000,Partial College,Professional,Y
GT-475533,Tonya,Diaz,1975-07-02,M,F,tonya10@hotmail.com,70000,High School,Professional,Y
GT-475557,Alejandro,Adams,1964-11-18,M,M,alejandro33@hotmail.com,40000,High School,Skilled Manual,Y
GW-14605102,Tina,Anderson,1982-02-17,S,F,tina17@hotmail.com,70000,Bachelors,Professional,N
GW-14605120,Clarence,Nath,1969-03-11,S,M,clarence33@hotmail.com,20000,Partial College,Manual,N
GW-14605139,Dylan,Hughes,1978-02-11,S,M,dylan26@hotmail.com,60000,Graduate Degree,Professional,N
GW-146051402,Justin,Lan,1963-10-26,S,M,justin6@hotmail.com,50000,Bachelors,Management,Y
GW-146051404,Jared,Jiménez,1997-09-27,S,M,jared12@hotmail.com,40000,Partial College,Skilled Manual,Y
GW-146051406,Jay,Patterson,1998-03-22,S,M,jay33@hotmail.com,60000,Graduate Degree,Management,Y
GW-146051408,Alex,Sanders,1962-02-13,M,M,alex36@hotmail.com,70000,Graduate Degree,Skilled Manual,Y
GW-1460527,Jay,Xu,1965-07-15,S,M,jay19@hotmail.com,70000,Bachelors,Professional,N
GW-1460539,Mason,Robinson,1993-05-18,M,M,mason2@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
GW-1460545,Clinton,Raji,1993-03-15,S,M,clinton9@hotmail.com,160000,High School,Professional,N
GW-1460548,Eddie,Diaz,1977-01-07,S,M,eddie8@hotmail.com,20000,High School,Manual,Y
GW-1460555,Aidan,Ramirez,1990-02-14,M,M,aidan20@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
GW-1460558,Arturo,Zheng,1976-07-14,S,M,arturo28@hotmail.com,30000,High School,Manual,N
GW-1460565,Karla,Martinez,1963-08-25,M,F,karla11@hotmail.com,40000,Bachelors,Skilled Manual,Y
GW-146057,Edgar,Gomez,1990-02-23,S,M,edgar15@hotmail.com,70000,Bachelors,Professional,Y
GW-1460592,Lucas,King,1990-02-27,S,M,lucas29@hotmail.com,40000,Partial High School,Clerical,N
GW-4605108,Jack,Stewart,1982-10-10,M,M,jack57@hotmail.com,50000,Graduate Degree,Management,Y
GW-4605117,Michele,Raje,2000-07-05,M,F,michele33@hotmail.com,70000,Partial College,Skilled Manual,Y
GW-4605134,Alisha,Adams,1974-03-12,M,F,alisha24@hotmail.com,40000,Partial College,Clerical,Y
GW-460560,Francisco,Alonso,1992-02-11,M,M,francisco6@hotmail.com,30000,Partial College,Clerical,N
GW-460579,Tabitha,Spencer,1970-01-03,S,F,tabitha26@hotmail.com,100000,High School,Management,Y
GW-460595,Jenny,Adams,1992-04-11,M,F,jenny44@hotmail.com,130000,Partial High School,Professional,Y
GZ-14470102,Chloe,King,1973-01-09,M,F,chloe51@hotmail.com,70000,Partial College,Professional,Y
GZ-14470120,Janet,Torres,1964-06-08,M,F,janet17@hotmail.com,20000,Bachelors,Clerical,Y
GZ-144701402,Deanna,Madan,1966-12-09,S,F,deanna11@hotmail.com,20000,High School,Manual,N
GZ-144701404,Marvin,Tang,1987-10-10,S,M,marvin11@hotmail.com,30000,Partial College,Clerical,N
GZ-144701406,Kyle,Anderson,1971-05-22,S,M,kyle24@hotmail.com,40000,High School,Skilled Manual,Y
GZ-144701408,Ryan,Jimenez,1993-12-06,M,M,ryan16@hotmail.com,40000,High School,Skilled Manual,Y
GZ-1447018,Omar,Wright,1994-08-19,M,M,omar40@hotmail.com,80000,High School,Professional,Y
GZ-1447027,Margaret,Wood,1962-02-21,M,F,margaret26@hotmail.com,40000,Bachelors,Skilled Manual,Y
GZ-1447028,Eduardo,White,1968-12-22,S,M,eduardo43@hotmail.com,40000,High School,Skilled Manual,N
GZ-1447036,Henry,Alonso,1963-02-25,S,M,henry17@hotmail.com,10000,Partial High School,Manual,Y
GZ-1447039,Deanna,Carter,1985-01-09,M,F,deanna34@hotmail.com,60000,High School,Professional,Y
GZ-1447045,Thomas,Mitchell,1988-05-26,M,M,thomas42@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
GZ-1447048,Molly,Diaz,1969-09-03,M,F,molly17@hotmail.com,40000,Partial College,Clerical,Y
GZ-1447051,Ryan,Li,2000-08-24,S,M,ryan48@hotmail.com,50000,Partial College,Skilled Manual,N
